1491620621.9, 661.594162737, 332.255841052
1491620645.11, 662.024940469, 332.199460481
1491620667.85, 661.434623901, 332.012422376
1491620690.27, 661.699895905, 332.294603342
1491620713.24, 661.508373589, 332.159723624
1491620736.01, 661.475522754, 332.147479941
1491620758.67, 661.623003959, 332.260319608
1491620781.03, 661.559059173, 332.193698501
1491620803.52, 661.490352052, 332.144657614
1491620826.36, 661.673583088, 332.336377052
1491620848.48, 661.441677915, 332.131562188
1491620871.7, 661.485046723, 332.330702842
1491620894.75, 661.527476536, 332.230375154
1491620918.06, 661.629601224, 332.169461073
1491620940.75, 661.608959166, 332.114520118
1491620964.16, 661.809653554, 332.405110045
1491620987.19, 661.536235172, 332.015848377
1491621010.1, 661.69562355, 331.835300064
