1491615258.23, 661.587646032, 332.297782324
1491615281.35, 661.385954759, 332.177057022
1491615304.63, 661.709452463, 332.286080625
1491615327.22, 661.618937596, 332.715419453
1491615350.01, 661.616095268, 332.364847177
1491615372.48, 661.43472369, 332.474994912
1491615395.7, 661.68695125, 332.095998902
1491615419.11, 661.784397679, 332.12894978
1491615442.22, 661.636081822, 332.341915015
1491615465.93, 661.640313809, 332.520551889
1491615489.74, 661.722642291, 332.539954391
1491615513.1, 661.645242396, 332.290766336
1491615536.45, 661.666902529, 332.423227055
1491615559.64, 661.582468194, 332.181595592
1491615582.67, 661.610609558, 332.258194635
1491615604.55, 661.610952317, 332.265743622
1491615626.71, 661.54728846, 332.345932799
1491615649.85, 661.561777122, 332.441113917
1491615672.71, 661.526248735, 332.312404928
1491615695.86, 661.664256896, 332.004193845
1491615718.91, 661.384424681, 332.365999861
1491615741.64, 661.19288751, 332.374070066
1491615763.62, 661.653446237, 331.982076996
1491615785.59, 661.569495607, 332.475669137
1491615808.71, 661.714466303, 332.235445275
1491615831.67, 661.385831644, 332.674121558
1491615855.25, 661.721144084, 332.309351442
1491615878.22, 661.675267013, 332.296853722
1491615901.72, 661.618884378, 332.44292452
1491615925.18, 661.736118831, 332.224107695
1491615948.2, 661.444796962, 332.2122245
1491615972.22, 661.593754923, 332.338810765
1491615996.19, 661.570370567, 332.291952108
1491616020.05, 661.609831205, 332.573226436
1491616043.99, 661.656232807, 332.387020777
1491616067.12, 661.62513872, 332.26796005
1491616089.9, 661.549771026, 332.216349925
1491616114.39, 661.669408626, 332.149093845
1491616137.89, 661.633400386, 332.531576158
1491616161.74, 661.613255153, 332.20497458
1491616185.21, 661.404311137, 332.128082294
1491616208.34, 661.707164297, 332.099561901
1491616231.1, 661.660146809, 332.276502165
1491616254.53, 661.520294891, 332.057400369
1491616278.2, 661.555661213, 332.314811168
1491616301.14, 661.732508215, 332.30181593
1491616325.64, 661.719939435, 332.153529271
1491616348.8, 661.421338012, 331.911692081
1491616372.13, 661.683580872, 332.480421049
1491616395.25, 661.658213995, 332.219545595
1491616418.01, 661.330787135, 332.501506451
1491616442.64, 661.619937078, 332.389026586
1491616465.11, 661.446480123, 332.364380583
1491616488.51, 661.271395408, 332.253374709
1491616511.12, 661.483623251, 332.120026044
1491616533.82, 661.371051122, 331.991939072
1491616556.56, 661.615231378, 332.206472896
1491616579.98, 661.738399002, 332.337831618
1491616603.0, 661.38873965, 332.077623198
1491616625.8, 661.646011144, 332.30247711
1491616648.73, 661.487123727, 332.35697346
1491616671.06, 661.518067183, 332.248499434
1491616693.42, 661.413385241, 332.513219663
1491616716.56, 661.621380448, 332.213354569
1491616739.02, 661.686662208, 332.206088249
1491616761.55, 661.55287437, 332.546174516
1491616784.51, 661.629180083, 332.532624179
1491616806.6, 661.608225535, 332.031656827
1491616829.14, 661.669218906, 332.225977741
1491616851.62, 661.437436758, 332.398803342
1491616873.98, 661.45313729, 332.272244085
1491616897.19, 661.459340013, 332.078090216
1491616918.9, 661.603576096, 331.907182657
1491616941.71, 661.677565751, 332.427817408
1491616965.23, 661.720661812, 332.134307649
1491616987.97, 661.605466616, 332.106804304
1491617011.0, 661.372711069, 332.491228942
1491617033.38, 661.396681372, 332.259145669
1491617057.1, 661.611725662, 332.265155819
1491617080.38, 661.717604505, 332.236279298
1491617103.54, 661.57426682, 332.025057656
1491617126.92, 661.594134852, 332.155470388
1491617150.59, 661.735034034, 332.095420047
1491617173.67, 661.509433964, 332.258473169
1491617195.93, 661.428989784, 332.193667799
1491617218.87, 661.666482211, 332.324870677
1491617240.6, 661.541052818, 332.326478517
1491617263.84, 661.46192837, 332.431551625
1491617287.44, 661.666917664, 332.399748542
1491617310.31, 661.438501343, 332.28688882
1491617333.83, 661.463302788, 332.301115861
1491617357.62, 661.51810576, 332.182297447
1491617380.49, 661.71421507, 332.303967616
1491617403.59, 661.604722304, 332.393864026
1491617427.64, 661.568674471, 332.276826677
1491617450.78, 661.413334685, 331.995257157
1491617474.49, 661.129742886, 332.405300242
1491617497.1, 661.673165583, 332.200780652
1491617519.82, 661.811687321, 332.326080136
